Reading No,Reading Type,Duration,Main,Low,High,Light,Time,User,Sigma Value,Units,Mode,Pass/Fail,Pass/Fail Criteria,Heat,Lot,Note,Sample Depth,Ag,Ag 2-Sigma,Al,Al 2-Sigma,As,As 2-Sigma,Au,Au 2-Sigma,Ba,Ba 2-Sigma,Bal,Bal 2-Sigma,Bi,Bi 2-Sigma,Ca,Ca 2-Sigma,Cd,Cd 2-Sigma,Cl,Cl 2-Sigma,Co,Co 2-Sigma,Cr,Cr 2-Sigma,Cu,Cu 2-Sigma,Fe,Fe 2-Sigma,Hf,Hf 2-Sigma,Hg,Hg 2-Sigma,K,K 2-Sigma,Mg,Mg 2-Sigma,Mn,Mn 2-Sigma,Mo,Mo 2-Sigma,Nb,Nb 2-Sigma,Ni,Ni 2-Sigma,P,P 2-Sigma,Pb,Pb 2-Sigma,Pd,Pd 2-Sigma,Rb,Rb 2-Sigma,Re,Re 2-Sigma,S,S 2-Sigma,Sb,Sb 2-Sigma,Se,Se 2-Sigma,Si,Si 2-Sigma,Sn,Sn 2-Sigma,Sr,Sr 2-Sigma,Ta,Ta 2-Sigma,Th,Th 2-Sigma,Ti,Ti 2-Sigma,U,U 2-Sigma,V,V 2-Sigma,W,W 2-Sigma,Y,Y 2-Sigma,Zn,Zn 2-Sigma,Zr,Zr 2-Sigma
21,Mining,210.77,29.96,28.65,28.72,116.49,"Mon Jan 10, 2022 - 13:09:58",User,2,ppm,Mining,,,,,,EA2110_57.8_B,2.6178,1.5387,19771.752,329.2573,9.0968,1.3789,<LOD,5.5046,193.6368,30.5545,641207.375,1441.4895,<LOD,1.9337,156074.9375,340.4334,15.8799,2.4917,23014.7949,66.636,<LOD,40.7995,142.9466,6.8407,36.2038,4.8807,9837.3906,91.3718,<LOD,0,<LOD,2.6413,10201.3779,125.7614,4488.5083,1021.3705,<LOD,45.6356,10.5522,1.1867,<LOD,1.3323,152.569,8.7135,8155.0425,172.2505,<LOD,1.9625,<LOD,2.0337,36.3714,1.6105,<LOD,0,25775.8555,82.2275,<LOD,7.8682,10.9107,1.1619,98186.0625,243.011,<LOD,5.4517,941.8966,2.7999,<LOD,0,5.7404,1.1771,1215.1073,28.2475,18.6163,2.239,251.8552,10.6506,<LOD,0,19.5683,0.9317,174.4226,6.447,48.8361,1.9194
22,Mining,211.53,29.45,29.63,28.72,117.17,"Mon Jan 10, 2022 - 13:14:22",User,2,ppm,Mining,,,,,,EA2110_58.1_A,3.0395,1.5552,12052.3896,279.3619,6.1783,1.2685,<LOD,5.7508,184.8716,30.7296,640241.375,1429.1254,<LOD,1.8963,177898.6562,347.5425,4.7086,2.3955,40298.707,87.8543,<LOD,34.6679,91.8104,6.225,21.1166,4.5369,6535.7524,77.4672,<LOD,0,<LOD,2.7292,6879.7427,104.4046,2857.2354,1062.2621,<LOD,30.533,6.4214,1.1635,<LOD,1.2863,87.1365,7.5527,3544.9082,120.0625,<LOD,1.8747,<LOD,2.0323,29.3563,1.5586,<LOD,0,26507.0488,82.1908,<LOD,6.5666,7.24,1.1043,80657.9609,222.1833,5.9111,3.6866,992.1396,2.9203,<LOD,0,4.2238,1.1394,712.931,24.4019,16.2352,2.2741,205.323,9.3726,<LOD,0,2.7628,0.7954,122.5249,5.8643,22.3508,1.8754
23,Mining,211.68,28.95,28.99,29.33,115.98,"Mon Jan 10, 2022 - 13:18:28",User,2,ppm,Mining,,,,,,EA2110_58.1_B,<LOD,3.0564,13111.2549,290.1143,4.5315,1.2479,<LOD,5.5495,177.981,30.2507,634981.4375,1464.0175,<LOD,1.8963,176136.7188,351.0146,3.8021,2.3526,41303.3516,89.5826,<LOD,34.2208,102.3979,6.356,19.584,4.4802,6303.5195,76.0283,<LOD,0,<LOD,2.7413,7120.9033,107.2578,4312.3477,1093.5598,<LOD,30.3813,6.3532,1.1573,<LOD,1.2744,84.3813,7.4871,3684.3931,122.7419,<LOD,1.9246,<LOD,2.0032,30.401,1.559,<LOD,0,25653.6191,81.4325,<LOD,8.2681,6.3358,1.0673,84899.1016,228.139,<LOD,9.0721,980.2328,2.8964,<LOD,0,5.1543,1.1587,710.0739,24.3762,15.6528,2.253,193.0172,9.2699,<LOD,0,1.9868,0.7879,128.1501,5.9232,23.2657,1.866
25,Mining,210.69,29.08,28.92,28.59,117.36,"Mon Jan 10, 2022 - 13:27:46",User,2,ppm,Mining,,,,,,EA2110_58.4_A,2.0071,1.5514,15352.5273,306.4757,1.893,1.2721,<LOD,5.5865,211.6439,31.1668,632892.4375,1513.4546,<LOD,1.9094,165028.7656,347.063,6.9057,2.4398,50462.1328,99.3298,<LOD,37.2204,139.0553,6.8013,40.3223,5.0152,7782.625,83.9698,<LOD,0,<LOD,3.2013,7854.7476,112.2486,5768.6221,1133.635,<LOD,31.341,11.2535,1.199,<LOD,1.295,125.7095,8.3351,7267.563,161.6151,4.5159,1.3902,<LOD,2.3773,37.3542,1.6502,<LOD,0,23430.0234,78.1325,<LOD,8.0974,6.8792,1.1204,81256.3828,222.4944,7.5051,3.7293,966.5563,2.8911,<LOD,0,3.8774,1.1518,888.7779,26.1634,17.7588,2.2891,244.0368,10.1898,<LOD,11.3687,8.6891,0.8663,147.4226,6.2395,31.9822,1.9008
26,Mining,210.46,29.55,29.78,28.82,114.95,"Mon Jan 10, 2022 - 13:31:57",User,2,ppm,Mining,,,,,,EA2110_58.4_B,<LOD,3.7854,14774.4131,308.4619,1.4799,1.2363,<LOD,5.5273,225.9627,30.9111,628246.125,1532.9905,<LOD,1.9145,166572.5,353.7715,8.3639,2.4285,52747.3984,102.9822,<LOD,35.9154,138.4344,6.9244,36.4888,4.8557,7477.8086,81.1974,<LOD,0,<LOD,2.6669,7815.2959,113.9253,6219.8848,1167.2419,<LOD,29.6937,11.915,1.1858,<LOD,1.2959,121.7962,8.0954,7149.4956,162.9716,4.169,1.3704,<LOD,2.0379,37.2816,1.6304,<LOD,0,23650.9062,79.3975,<LOD,7.1043,8.3417,1.1067,82405.7891,226.204,8.735,3.6979,976.581,2.8622,<LOD,0,5.3267,1.1741,897.5914,26.5997,18.5995,2.2662,246.3615,10.3985,<LOD,0,10.1278,0.865,150.9237,6.1647,31.9155,1.8795
7,Mining,210.25,29.76,29.32,29.34,116.35,"Tue Dec 14, 2021 - 13:54:45",User,2,ppm,,,,EA2110_58.7,Mining,,EA2110_58.7,2.8624,1.5935,10734.2998,287.1497,2.6424,1.1559,<LOD,5.236,192.9635,31.4982,566719.75,1561.9094,<LOD,1.9874,192353.7031,352.0327,<LOD,4.8105,18739.0977,62.1012,<LOD,32.6963,88.7227,6.4068,21.7045,4.5942,5521.0347,72.5292,<LOD,0,<LOD,2.8043,5819.9932,99.2535,5317.8286,1086.6638,<LOD,41.5033,<LOD,1.6386,<LOD,1.2784,91.368,7.6966,7173.9717,167.5913,<LOD,1.8215,<LOD,2.0633,25.1793,1.453,<LOD,0,16781.5918,68.948,<LOD,6.7143,2.806,0.9552,168479.1406,305.9988,7.9878,3.7848,898.3399,2.8101,<LOD,0,1.5843,1.1208,694.5662,24.2325,8.394,2.1238,171.4109,9.1726,<LOD,0,5.3161,0.8072,113.7451,5.8062,29.8945,1.8553
8,Mining,211.16,29.15,29.43,29.56,118.14,"Tue Dec 14, 2021 - 13:58:58",User,2,ppm,,,,EA2110_59.0,Mining,,EA2110_59.0,2.9293,1.6031,12697.6836,303.9787,4.1906,1.2809,<LOD,5.4768,221.2907,31.8333,596794.9375,1584.0411,<LOD,1.9764,194182.375,362.1404,10.9082,2.5302,34343.9727,82.8518,<LOD,36.6465,139.9198,7.087,40.2444,5.1667,6906.9067,81.7724,<LOD,0,<LOD,3.2242,8277.2178,115.7561,4552.6274,1148.3362,<LOD,31.3938,<LOD,1.758,<LOD,1.3443,126.272,8.604,8313.1328,176.2785,<LOD,2.0018,<LOD,2.1037,43.4275,1.7564,<LOD,0,25664.8438,82.6972,<LOD,6.7671,5.4098,1.0932,105224.8203,252.2122,10.3939,3.8171,1018.9674,3.0524,<LOD,0,5.3955,1.2205,932.6881,26.8244,15.2733,2.3618,253.712,10.7295,<LOD,11.1141,11.7161,0.9273,168.058,6.7102,30.6777,1.9907
9,Mining,211.55,29.48,29.32,29.96,117.26,"Tue Dec 14, 2021 - 14:03:03",User,2,ppm,,,,EA2110_59.3,Mining,,EA2110_59.3,2.4308,1.6555,12179.8877,307.5244,5.8193,1.3717,<LOD,5.8867,236.5919,33.1356,584918.875,1651.8192,<LOD,2.0832,203993.5625,372.7304,6.9862,2.5829,26321.7715,73.0738,<LOD,39.3308,120.4964,7.0833,39.0841,5.3249,7664.689,87.6076,<LOD,0,<LOD,3.425,7616.8359,113.7463,5896.5444,1187.9618,<LOD,33.294,3.6462,1.2239,<LOD,1.3973,168.3667,9.6273,13534.0693,219.9164,<LOD,2.0652,<LOD,2.1753,38.8228,1.7551,<LOD,0,24852.1621,82.8798,<LOD,7.128,5.4593,1.1454,109908.5938,259.0059,13.3892,3.9785,1093.8629,3.2351,<LOD,0,5.0196,1.2629,852.9395,27.2321,13.7158,2.446,231.6922,10.6406,<LOD,12.0476,17.9239,0.9941,209.7936,7.4181,46.9625,2.1599
27,Mining,211.26,29.4,29.19,29.07,118.04,"Mon Jan 10, 2022 - 13:45:25",User,2,ppm,Mining,,,,,,EA2110_59.6_A,<LOD,3.7864,13312.3633,332.3861,3.2946,1.208,<LOD,5.7483,258.5117,34.1792,571938.125,1796.7336,<LOD,2.1334,235056.6719,391.3149,<LOD,3.7898,15308.7734,56.2762,<LOD,34.3878,90.5802,6.9677,17.2763,4.6495,5958.1089,77.5857,<LOD,0,<LOD,2.9428,6197.9043,105.1712,16145.3779,1366.3828,59.1597,23.2971,<LOD,1.7121,<LOD,1.3089,82.2485,7.7271,6936.8452,163.92,<LOD,1.881,<LOD,2.2386,20.796,1.4854,<LOD,0,20629.1836,75.8115,<LOD,7.1961,3.1922,1.0276,105869.5234,257.0377,8.2184,4.0641,1024.8423,3.1099,<LOD,0,2.187,1.205,716.653,26.8561,8.9799,2.2968,214.2138,10.4659,<LOD,0,5.7504,0.8368,110.6465,5.9862,20.5935,1.9782
28,Mining,210.63,29.48,29.43,29.43,114.94,"Mon Jan 10, 2022 - 13:49:25",User,2,ppm,Mining,,,,,,EA2110_59.6_B,2.0006,1.7326,13218.0879,333.5943,3.5013,1.2092,<LOD,5.5748,277.1259,35.1146,570832.1875,1783.9572,<LOD,2.0153,237606.3594,395.3674,<LOD,3.9242,15341.9697,56.7946,<LOD,33.9323,81.1261,6.9508,16.4881,4.5993,5803.229,76.2118,<LOD,0,<LOD,2.8756,6156.3613,105.6226,14705.7549,1357.422,46.1598,22.9293,<LOD,1.6885,<LOD,1.3129,77.9373,7.6023,6553.644,161.5004,<LOD,1.8659,<LOD,2.2865,19.7991,1.4801,<LOD,0,21015.0449,77.0932,<LOD,7.4015,2.5277,0.9926,106149.5234,259.2832,10.3739,4.1718,1026.5404,3.0946,<LOD,0,2.2928,1.1579,687.769,27.9231,11.2292,2.3143,215.2232,10.6316,<LOD,0,7.5985,0.8479,107.0927,5.8993,23.172,1.9794
10,Mining,210.17,28.98,29.84,28.93,115.57,"Tue Dec 14, 2021 - 14:07:11",User,2,ppm,,,,EA2110_59.9,Mining,,EA2110_59.9,4.3769,1.7216,13129.8652,324.2576,3.9636,1.2921,<LOD,5.989,265.5764,33.967,604549,1665.3373,<LOD,2.1902,228632.3906,383.0238,5.0199,2.6109,18208.1094,61.2544,<LOD,39.7133,130.0916,7.2324,30.95,5.1416,7930.2446,88.6218,<LOD,0,<LOD,3.0954,8556.2324,117.8782,9175.7529,1246.3864,<LOD,52.7938,<LOD,1.7222,<LOD,1.377,167.2414,9.5578,8157.5137,176.5828,<LOD,2.0192,<LOD,2.2101,37.2089,1.703,<LOD,0,15918.6689,67.6025,<LOD,7.1368,5.8882,1.1254,82711.5,234.0791,8.7861,4.0352,1031.1449,3.1323,<LOD,0,3.4157,1.2686,910.952,27.2754,10.7624,2.3554,205.4246,10.4148,<LOD,0,10.952,0.9292,168.9008,6.8583,30.2519,2.0392
18,Mining,211.35,28.93,29.02,29.51,116.8,"Thu Dec 9, 2021 - 16:29:06",User,2,ppm,,,,,Mining,,EA2110_6.0,<LOD,2.2797,32887.9648,405.2558,2.7274,1.2595,<LOD,4.9886,412.5038,32.6442,626452,1574.3844,<LOD,1.8597,98099.9688,297.2256,<LOD,3.6013,25244.0254,69.8867,<LOD,50.3624,98.9124,6.3434,43.2833,4.9739,15122.292,111.4275,<LOD,0,<LOD,2.7935,12578.8145,140.2669,10564.5469,1037.818,124.7373,24.5299,<LOD,1.6768,<LOD,1.2821,60.8367,7.1824,3377.9553,117.9976,4.7378,1.299,<LOD,2.0863,48.6441,1.6437,<LOD,0,15203.0859,64.1793,<LOD,6.6763,<LOD,1.2743,156151.3438,292.6145,14.5044,3.8151,634.4018,2.3427,<LOD,0,5.6151,1.1585,2506.1113,34.9672,8.7126,1.9298,164.6193,10.8229,<LOD,0,13.0885,0.9053,63.6464,4.9409,110.789,1.9854
20,Mining,211.48,29.36,28.71,29.24,116.87,"Thu Dec 9, 2021 - 16:39:14",User,2,ppm,,,,,Mining,,EA2110_6.7,<LOD,3.2725,21430.9785,411.7461,<LOD,3.081,<LOD,5.9208,392.8682,38.6033,549631.625,1835.6885,<LOD,2.3998,261097.6562,420.529,<LOD,4.2789,14085.0078,55.2756,<LOD,45.4125,94.533,7.7157,34.3424,5.3785,9882.1709,103.1163,<LOD,0,<LOD,3.1933,9215.1377,129.2636,6204.6016,1252.1342,246.7281,30.683,<LOD,1.8285,<LOD,1.4309,72.6674,8.0479,9295.9717,190.6107,3.9037,1.4774,<LOD,2.4746,26.4153,1.709,<LOD,0,9302.9014,54.9484,<LOD,7.9614,1.4086,1.025,106247.8828,264.215,23.7159,4.5849,1166.5519,3.5139,<LOD,0,<LOD,2.4407,1217.8325,35.639,12.6872,2.5964,179.2692,11.7315,<LOD,0,5.8865,0.9161,83.7289,5.9545,43.5756,2.3082
12,Mining,211.32,29.16,29,29.53,116.74,"Tue Dec 14, 2021 - 14:16:14",User,2,ppm,,,,EA2110_60.2_A,Mining,,EA2110_60.2_A,2.7115,1.5394,19787.3457,349.6202,5.4429,1.3766,<LOD,5.6746,187.9021,30.4397,591042.1875,1582.757,<LOD,1.8321,147958,339.2621,6.3828,2.3902,30294.7539,78.2266,<LOD,45.0221,154.3808,7.1124,42.3783,5.0293,11726.3105,99.995,<LOD,0,<LOD,3.1803,10683.8477,130.7384,5989.1802,1099.533,<LOD,30.644,7.3564,1.1367,<LOD,1.2623,123.8844,8.3986,4820.3789,139.935,4.6004,1.4005,<LOD,2.724,50.7082,1.6776,<LOD,0,25868.2246,83.7046,5.1852,4.3585,9.6889,1.1831,148753.3906,290.3488,<LOD,7.3195,708.3,2.4689,<LOD,0,5.9764,1.154,1292.0988,29.4661,8.6977,1.9894,218.9016,10.5241,<LOD,10.9778,7.4373,0.8648,205.6637,6.9437,28.7764,1.6848
13,Mining,211.08,29.75,29.66,29.57,116.11,"Tue Dec 14, 2021 - 14:20:18",User,2,ppm,,,,EA2110_60.2_B,Mining,,EA2110_60.2_B,4.463,1.5692,19374.3984,351.7954,5.0096,1.3981,<LOD,5.9257,180.645,30.4093,594272.4375,1592.4341,<LOD,1.926,145676.4375,333.2749,5.3621,2.3806,29710.7051,78.146,<LOD,45.441,178.0716,7.2014,45.8849,5.1317,11779.2646,100.4985,<LOD,0,<LOD,2.865,10792.8613,129.6384,6077.5547,1111.5314,<LOD,31.8061,8.7575,1.1531,<LOD,1.2887,123.4637,8.4309,4527.0303,138.0998,5.8851,1.4384,<LOD,2.0202,51.8567,1.6952,<LOD,0,26150.8535,85.032,<LOD,6.4914,10.9066,1.2001,148455.3906,292.8501,5.8504,3.651,721.8757,2.5,<LOD,0,4.7835,1.1704,1336.1694,28.7896,8.2356,1.9966,238.8639,10.6003,<LOD,0,9.6253,0.8889,201.5668,6.9028,35.8409,1.7335
29,Mining,210.33,29.35,29.01,29.59,115.61,"Mon Jan 10, 2022 - 13:53:52",User,2,ppm,Mining,,,,,,EA2110_60.5_A,2.7139,1.6581,19555.7051,358.7087,5.7419,1.3569,<LOD,5.7462,517.972,34.7624,596580.1875,1616.2733,<LOD,2.073,188400.0625,363.554,8.4256,2.5913,13845.4756,54.1285,<LOD,44.1951,134.2115,7.1153,40.1225,5.4492,9879.3945,98.1933,<LOD,0,<LOD,3.5111,10277.0059,128.0041,5473.4062,1093.3589,93.2114,25.2303,<LOD,1.8143,<LOD,1.4228,242.62,10.956,9952.5771,195.0292,<LOD,2.021,<LOD,2.8007,42.6428,1.8062,<LOD,0,16134.1201,68.9641,<LOD,8.6464,3.0453,1.0755,126076.9375,278.3204,<LOD,8.7099,1028.9651,3.1427,<LOD,0,5.2622,1.2669,1139.9299,30.0169,16.7359,2.4542,199.7179,10.4715,<LOD,12.4747,30.2658,1.0983,213.2653,7.4738,100.1768,2.3312
30,Mining,211.43,29.58,29.67,29.07,116.35,"Mon Jan 10, 2022 - 13:57:52",User,2,ppm,Mining,,,,,,EA2110_60.5_B,1.8889,1.6251,18888.7051,344.6921,6.3241,1.3518,<LOD,5.7103,616.7715,34.9652,607156.25,1557.2648,<LOD,2.1321,179819.8906,353.7087,5.4377,2.534,14098.1533,53.8843,<LOD,44.7263,134.0975,6.9971,39.4891,5.379,10620.7109,99.8385,<LOD,0,<LOD,3.5744,10357.1328,126.3942,5133.8325,1055.8364,189.7421,27.6715,<LOD,1.8527,<LOD,1.3997,257.119,11.0133,9389.167,187.647,<LOD,1.9974,<LOD,2.1144,43.2914,1.8001,<LOD,0,15877.0469,67.6429,<LOD,6.9778,3.8815,1.0951,124575.3594,273.8341,<LOD,8.8102,1015.0183,3.0739,<LOD,0,5.9934,1.2956,1143.1053,31.4122,19.4272,2.4459,200.8432,10.4692,<LOD,12.9472,29.5411,1.0815,220.5282,7.454,151.2815,2.4732
14,Mining,211.02,29.1,29.78,29.98,115.85,"Tue Dec 14, 2021 - 14:24:31",User,2,ppm,,,,EA2110_60.8_A,Mining,,EA2110_60.8_A,1.78,1.5687,12663.1875,298.1713,1.5443,1.2999,<LOD,5.7035,200.2082,31.4273,580803.8125,1557.8538,<LOD,1.9441,166531.5625,338.8253,3.6747,2.4347,23645.9141,69.4984,<LOD,35.0854,113.079,6.4444,23.5266,4.6946,6483.4736,78.6103,<LOD,0,<LOD,2.834,7047.5479,106.3906,4825.2651,1062.9569,<LOD,29.5962,<LOD,1.6398,<LOD,1.2965,107.6302,8.0863,9214.8174,187.1303,4.7995,1.4545,<LOD,2.0614,34.5941,1.6113,<LOD,0,16465.0898,69.4051,<LOD,6.6981,12.8783,1.2444,169742.5625,307.2876,<LOD,9.3297,898.8206,2.8318,<LOD,0,4.2224,1.1696,791.8453,24.2597,14.3587,2.2291,181.3155,9.0976,<LOD,0,17.1465,0.9366,141.4348,6.2396,23.9112,1.8449
15,Mining,211.46,29.1,29.37,29.5,116.97,"Tue Dec 14, 2021 - 14:28:32",User,2,ppm,,,,EA2110_60.8_B,Mining,,EA2110_60.8_B,3.6477,1.5639,12334.5713,293.8551,1.381,1.2867,<LOD,5.8992,193.2882,30.6127,586958.4375,1529.2225,<LOD,2.0082,163309.8906,341.2537,8.1564,2.4223,24789.6035,70.9561,<LOD,35.162,111.0774,6.5348,25.7885,4.6873,6612.0024,78.2403,<LOD,0,<LOD,2.7701,6900.5825,107.0423,4279.8193,1045.5844,<LOD,30.3886,<LOD,1.622,<LOD,1.2945,106.9325,7.9983,8960.6973,185.4332,4.8891,1.4495,<LOD,2.2035,34.6234,1.594,<LOD,0,15877.7002,68.1091,<LOD,7.5655,14.5069,1.2781,167420.6562,305.5566,<LOD,8.7091,905.0245,2.8021,<LOD,0,2.7953,1.1614,767.7489,24.9131,14.6637,2.2071,178.2036,9.183,<LOD,0,17.0481,0.9238,143.9376,6.1929,22.3237,1.8168
16,Mining,211.19,28.6,29.34,29.08,116.54,"Tue Dec 14, 2021 - 14:32:46",User,2,ppm,,,,EA2110_61.1_A,Mining,,EA2110_61.1_A,1.9786,1.6694,13561.4053,318.407,5.0658,1.3359,<LOD,5.5619,232.0077,33.5424,584790.5625,1579.5549,<LOD,2.0653,219215.7188,381.4974,5.8142,2.6034,10484.4336,47.9504,<LOD,39.8312,132.6541,7.4455,31.8091,5.1527,7822.3784,88.5636,<LOD,0,<LOD,3.0191,7877.7915,115.9846,3494.0679,1081.6918,<LOD,33.2831,<LOD,1.7558,<LOD,1.3675,145.554,9.2207,7833.7266,176.1102,<LOD,2.0173,<LOD,2.2078,31.2301,1.6689,<LOD,0,16003.4326,68.4774,<LOD,7.1132,4.6488,1.0651,125938.7109,278.7331,8.7652,4.0045,1082.694,3.2228,<LOD,0,3.4885,1.2208,860.0089,29.0881,13.3668,2.4299,251.7169,11.2102,<LOD,0,10.4474,0.9174,136.748,6.4461,19.6613,2.0404
17,Mining,210.33,29.11,29.2,29.85,116.47,"Tue Dec 14, 2021 - 14:37:01",User,2,ppm,,,,EA2110_61.1_B,Mining,,EA2110_61.1_B,<LOD,4.101,13609.5527,322.3663,5.1979,1.3183,<LOD,6.0631,205.9596,33.4294,585337.25,1615.5594,<LOD,2.0927,215821.4219,379.6539,3.3234,2.5803,10845.7783,48.8312,<LOD,39.7176,142.2515,7.4827,31.0804,5.1643,7769.3184,88.7428,<LOD,0,<LOD,3.1471,7996.6152,116.6302,4800.6479,1115.2611,<LOD,35.9177,<LOD,1.7741,<LOD,1.3783,141.2062,9.1696,8248.7031,179.5444,<LOD,1.9761,<LOD,2.1839,28.3551,1.6674,<LOD,0,15939.2568,68.7021,<LOD,7.1172,4.5964,1.1023,126639,280.1812,6.6042,4.0012,1069.5447,3.2196,<LOD,0,3.4908,1.2299,904.5092,28.6799,16.7451,2.482,258.0086,11.2366,<LOD,0,9.0977,0.9052,141.7101,6.5584,20.7142,2.0461
19,Mining,210.09,29.83,29.47,29.31,116.22,"Tue Dec 14, 2021 - 14:45:50",User,2,ppm,,,,EA2110_61.4_A,Mining,,EA2110_61.4_A,1.9937,1.6428,12239.1152,300.833,3.6729,1.2449,<LOD,5.6608,203.9555,32.8517,598305.1875,1509.4512,<LOD,2.0348,211766.6562,369.2981,5.5112,2.5603,11999.1621,50.6092,<LOD,35.5732,118.1006,6.9393,35.6936,5.1358,6413.7227,79.2874,<LOD,0,<LOD,2.8374,7788.1724,112.7438,2754.8105,1039.2487,<LOD,30.9145,<LOD,1.6904,<LOD,1.3496,149.775,9.0554,6084.7109,155.6086,<LOD,1.9593,<LOD,2.1697,36.3235,1.7345,<LOD,0,14253.4121,64.6514,<LOD,7.9748,5.0568,1.0692,125564.5781,277.1137,6.9041,3.9316,1131.0422,3.2217,<LOD,0,4.4418,1.2258,721.6192,26.3395,19.2505,2.485,207.8288,9.9952,<LOD,0,7.4782,0.8861,150.7609,6.4989,21.0884,2.0381
20,Mining,210.98,28.97,29.18,29.52,117.3,"Tue Dec 14, 2021 - 14:50:27",User,2,ppm,,,,EA2110_61.4_B,Mining,,EA2110_61.4_B,4.3362,1.685,12351.7207,305.7582,3.5097,1.2649,<LOD,5.697,226.3257,33.002,593101.8125,1550.5859,<LOD,2.0629,212561.5469,375.2214,4.1052,2.5464,12430.0537,51.5269,<LOD,36.2676,116.4626,7.0908,35.9877,5.1787,6596.7422,80.8516,<LOD,0,<LOD,2.9559,7923.1899,115.376,3865.0894,1074.3909,<LOD,32.5985,<LOD,1.7224,<LOD,1.355,148.7646,9.1047,5875.5786,154.2963,<LOD,2.0068,<LOD,2.172,35.4757,1.7279,<LOD,0,14698.7637,65.6746,<LOD,7.3889,5.4664,1.0881,127716.8438,279.6155,11.8796,3.9641,1140.9384,3.2582,<LOD,0,4.9524,1.2488,728.9294,27.263,17.3414,2.4854,215.374,10.324,<LOD,0,9.3212,0.906,152.7438,6.5752,16.7664,2.0411
21,Mining,210.7,29.15,29.11,29.15,116.63,"Tue Dec 14, 2021 - 14:54:31",User,2,ppm,,,,EA2110_61.7_A,Mining,,EA2110_61.7_A,4.1755,1.7582,12894.1836,324.1992,4.8654,1.3532,<LOD,6.3474,463.1874,35.9426,598238.5,1653.0999,<LOD,2.2039,243092.7969,404.5329,<LOD,5.9379,15259.0273,56.5375,<LOD,40.0277,109.3882,7.4804,38.1723,5.3557,7786.9331,89.5701,<LOD,0,<LOD,3.1437,7592.6499,116.4446,6224.3862,1210.2269,39.8546,23.6537,5.2961,1.2438,<LOD,1.3958,123.0869,8.8888,5905.5181,154.265,<LOD,2.1336,<LOD,2.2853,28.3821,1.6822,<LOD,0,20411.8652,75.9002,<LOD,7.3401,12.7111,1.3313,79439.7578,230.5394,13.1254,4.1635,1094.3035,3.2868,<LOD,0,3.6923,1.2799,802.1318,31.4473,15.9168,2.5093,224.9909,11.3405,<LOD,0,9.2062,0.9167,143.1601,6.6447,18.8106,2.0766
22,Mining,211.33,29.67,29.4,29.55,117.01,"Tue Dec 14, 2021 - 14:58:49",User,2,ppm,,,,EA2110_61.7_B,Mining,,EA2110_61.7_B,4.5044,1.734,12861.7891,327.7263,3.1595,1.3927,<LOD,6.134,407.3843,34.9784,597796.125,1658.3827,<LOD,2.1636,243103.7344,402.2561,5.4903,2.6286,15045.8262,56.551,<LOD,39.7593,105.8022,7.3767,36.6384,5.2679,7933.7305,89.3285,<LOD,0,<LOD,3.1014,7798.4097,117.16,6290.4111,1222.9135,46.6564,23.6499,4.4016,1.2279,<LOD,1.3678,124.4111,8.8055,6074.1567,156.5622,4.0035,1.4864,<LOD,2.1842,28.4354,1.6651,<LOD,0,20138.8281,76.1096,<LOD,7.3656,9.8201,1.2385,79794.1641,232.5076,10.6894,4.0728,1084.8386,3.2367,<LOD,0,<LOD,2.6248,857.1263,30.5953,16.3164,2.4809,229.9977,11.309,<LOD,0,7.9008,0.8987,152.2039,6.7006,22.9874,2.0618
