Height,Section Height,SampleName,Ag,Ag 2-Sigma,Al,Al 2-Sigma,As,As 2-Sigma,Au,Au 2-Sigma,Ba,Ba 2-Sigma,Bal,Bal 2-Sigma,Bi,Bi 2-Sigma,Ca,Ca 2-Sigma,Cd,Cd 2-Sigma,Cl,Cl 2-Sigma,Co,Co 2-Sigma,Cr,Cr 2-Sigma,Cu,Cu 2-Sigma,Fe,Fe 2-Sigma,Hf,Hf 2-Sigma,Hg,Hg 2-Sigma,K,K 2-Sigma,Mg,Mg 2-Sigma,Mn,Mn 2-Sigma,Mo,Mo 2-Sigma,Nb,Nb 2-Sigma,Ni,Ni 2-Sigma,P,P 2-Sigma,Pb,Pb 2-Sigma,Pd,Pd 2-Sigma,Rb,Rb 2-Sigma,Re,Re 2-Sigma,S,S 2-Sigma,Sb,Sb 2-Sigma,Se,Se 2-Sigma,Si,Si 2-Sigma,Sn,Sn 2-Sigma,Sr,Sr 2-Sigma,Ta,Ta 2-Sigma,Th,Th 2-Sigma,Ti,Ti 2-Sigma,U,U 2-Sigma,V,V 2-Sigma,W,W 2-Sigma,Y,Y 2-Sigma,Zn,Zn 2-Sigma,Zr,Zr 2-Sigma,,Ag_Corr,Ag 2-Sigma_Corr,Al_Corr,Al 2-Sigma_Corr,As Corr,As 2-Sigma_Corr,Au_Corr,Au 2-Sigma_Corr,Ba_Corr,Ba 2-Sigma_Corr,Bi_Corr,Bi 2-Sigma_Corr,Ca_Corr,Ca 2-Sigma_Corr,Cd_Corr,Cd 2-Sigma_Corr,Cl_Corr,Cl 2-Sigma_Corr,Co_Corr,Co 2-Sigma_Corr,Cr_Corr,Cr 2-Sigma_Corr,Cu_Corr,Cu 2-Sigma_Corr,Fe_Corr,Fe 2-Sigma_Corr,Hf_Corr,Hf 2-Sigma_Corr,Hg_Corr,Hg 2-Sigma_Corr,K_Corr,K 2-Sigma_Corr,Mg_Corr,Mg 2-Sigma_Corr,Mn_Corr,Mn 2-Sigma_Corr,Mo_Corr,Mo 2-Sigma_Corr,Nb_Corr,Nb 2-Sigma_Corr,Ni_Corr,Ni 2-Sigma_Corr,P_Corr,P 2-Sigma_Corr,Pb_Corr,Pb 2-Sigma_Corr,Pd_Corr,Pd 2-Sigma_Corr,Rb_Corr,Rb 2-Sigma_Corr,S_Corr,S 2-Sigma_Corr,Sb_Corr,Sb 2-Sigma_Corr,Si_Corr,Si 2-Sigma_Corr,Sn_Corr,Sn 2-Sigma_Corr,Sr_Corr,Sr 2-Sigma_Corr,Th_Corr,Th 2-Sigma_Corr,Ti_Corr,Ti 2-Sigma_Corr,U_Corr,U 2-Sigma_Corr,V_Corr,V 2-Sigma_Corr,Y_Corr,Y 2-Sigma_Corr,Zn_Corr,Zn 2-Sigma_Corr,Zr_Corr,Zr 2-Sigma_Corr
168,68,EA2110_68.0_B,0,4.1127,11081.1211,314.6152,3.6624,1.2304,0,5.7497,270.418,33.9346,607001.625,1793.3132,0,2.0931,235574.1562,384.5743,0,5.3302,19684.7578,63.4175,0,32.3442,92.4025,6.7483,21.4807,4.7351,5045.1289,72.1335,0,0,0,2.8342,6395.0151,103.0665,19102.7773,1431.8312,0,51.2471,0,1.7294,0,1.3347,53.5076,7.1092,7415.6855,169.4819,0,1.9106,0,2.2214,21.9573,1.5134,0,0,18790.9121,72.8773,0,7.1516,5.0037,1.0802,67536.3281,214.3466,14.8836,4.0634,937.7241,2.9839,0,0,2.2156,1.1881,600.9821,25.0468,12.9508,2.2992,220.9966,10.077,0,0,9.2973,0.874,91.385,5.706,13.7777,1.8872,,0,6.56219956,5576.550105,6796.6152,0,3.392834041,0,7.054658945,221.6580661,67.3605223,0,2.0931,297121.3224,1792.69807,,,18173.29002,1916.566844,0,63.13360055,71.70096094,20.53350785,33.16510151,11.30732901,7278.821541,776.6008689,0,0,0,2.8342,6926.178278,1381.594551,20220.1845,3447.110334,212.5516938,85.27389156,0,1.7294,0,2.906113198,58.84314756,18.16994983,7415.6855,415.7283316,-2.636493114,8.107729894,0,2.2214,62.45385627,5.876476449,21698.77967,479.3100311,0,11.69046355,111166.1496,12849.37448,14.8836,10.11159369,1033.356323,6.789642116,6.371338651,3.360194675,1030.227164,190.9291576,12.9508,3.131566508,220.7886025,26.87304265,24.93282533,3.952312268,103.9091882,14.85635753,17.25897258,22.48222798
168.3,68.3,EA2110_68.3_A,0,3.0155,7044.2539,289.9804,2.7041,1.295,0,6.2526,885.6884,40.5279,592322.0625,1854.386,0,2.3113,302784.5625,440.5193,0,4.1514,14887.2197,55.5807,0,30.1972,49.9725,7.2774,14.2971,4.9729,3591.9976,65.6206,0,0,0,3.1185,4215.0186,94.5262,15283.0098,1481.6759,70.5279,25.331,0,1.8001,0,1.4046,111.4651,8.9369,8568.6357,180.6448,0,2.0733,0,2.4105,14.8635,1.5631,0,0,14133.9111,64.2054,0,7.7479,4.3795,1.1445,34223.5547,159.7165,15.911,4.4452,1174.3959,3.5492,0,0,0,2.4988,332.8199,33.5209,11.1494,2.5916,176.2801,10.9783,0,0,2.5456,0.8597,71.081,5.7769,7.7686,2.1731,,0,5.46499956,1077.592526,6771.9804,0,3.457434041,0,7.557558945,844.0105299,73.9538223,0,2.3113,381816.235,1848.64307,,,13751.41158,1908.730044,0,60.98660055,0.587209578,21.06260785,26.0373382,11.54512901,5955.466462,770.0879689,0,0,0,3.1185,4889.391155,1373.054251,15877.44632,3496.955034,272.0305724,59.35779156,0,1.8001,0,2.976013198,108.595191,19.99764983,8568.6357,426.8912316,-2.636493114,8.270429894,0,2.4105,58.3172823,5.926176449,16067.5376,470.6381311,0,12.28676355,82811.56442,12794.74438,15.911,10.49339369,1294.004896,7.354942116,4.733150177,4.670894675,751.6698228,199.4032576,11.1494,3.423966508,173.5192433,27.77434265,20.46810849,3.938012268,82.65073151,14.92725753,11.11082886,22.76812798
168.3,68.3,EA2110_68.3_B,3.8843,1.8294,7080.1074,292.2196,2.7113,1.2572,0,5.9451,900.9895,39.9984,590498.375,1848.9467,0,2.3422,304579.2188,435.605,0,4.1102,13710.1562,53.7347,0,29.2079,58.0965,7.2089,9.9812,4.8076,3632.0129,64.9175,0,0,0,3.227,4417.4478,94.6808,15414.25,1490.8635,77.2418,25.1408,0,1.7815,0,1.4096,131.3979,9.153,8067.5972,176.4477,0,2.0091,0,2.3582,16.473,1.5611,0,0,14403.8174,64.9134,0,7.6467,4.4767,1.114,35236.0781,162.6128,15.1367,4.37,1171.5669,3.4903,0,0,0,2.0863,292.9101,32.5617,11.3646,2.556,174.878,10.6876,0,0,1.7751,0.8417,82.2208,5.8735,5.915,2.1285,,0,4.27889956,1117.550089,6774.2196,0,3.419634041,0,7.250058945,859.487753,73.4243223,0,2.3422,384077.7636,1843.72877,,,12666.5152,1906.884044,0,59.99730055,14.20323871,20.99410785,21.75498483,11.37982901,5991.908077,769.3848689,0,0,0,3.227,5078.522279,1373.208851,16026.65484,3506.142634,277.6926613,59.16759156,0,1.7815,0,2.981013198,125.7059624,20.21374983,8067.5972,422.6941316,-2.636493114,8.206229894,0,2.3582,59.25582241,5.924176449,16393.90809,471.3461311,0,12.18556355,83673.38642,12797.64068,15.1367,10.41819369,1290.889295,7.296042116,4.733150177,4.258394675,710.2129442,198.4440576,11.3646,3.388366508,172.0370976,27.48364265,19.95859765,3.920012268,94.31419469,15.02385753,9.214338666,22.72352798
168.6,68.6,EA2110_68.6_A,3.2966,1.8829,4076.4163,264.9477,1.4929,1.266,0,6.241,325.8044,37.8625,570941.5625,1790.2916,0,2.355,358436.0625,481.4374,0,4.1606,21534.0703,66.8007,0,24.3095,42.3941,7.4383,0,8.5353,2077.6484,51.6268,0,0,0,3.2674,2578.1531,85.0001,6560.7686,1416.6602,85.2641,25.8814,0,1.7888,0,1.4301,53.0213,7.5795,3690.9309,126.5299,0,2.0653,0,2.4141,10.4426,1.5156,0,0,8511.083,51.167,0,7.8006,0,1.6016,19548.8008,125.6904,21.1887,4.5273,1267.4558,3.7131,0,0,1.9922,1.3253,48.8416,28.404,8.0951,2.6362,128.4445,9.7238,0,0,0,1.2122,44.0356,5.3552,2.9381,2.2456,,0,4.33239956,-2229.966232,6746.9477,0,3.428434041,0,7.545958945,277.6819907,71.2884223,0,2.355,451945.2401,1889.56117,,,19877.79656,1919.950044,0,55.09890055,-12.11438018,21.22350785,11.8513667,15.10752901,4576.360731,756.0941689,0,0,0,3.2674,3360.055409,1363.528151,5961.02869,3431.939334,284.4581741,59.90819156,0,1.7888,0,3.001513198,58.42569652,18.64024983,3690.9309,372.7763316,-2.636493114,8.262429894,0,2.4141,55.73934384,5.878676449,9268.418133,457.5997311,0,12.33946355,70320.96347,12760.71828,21.1887,10.57549369,1396.492519,7.518842116,6.206159329,3.497394675,456.6832801,194.2863576,8.0951,3.468566508,122.9527152,26.51984265,18.78477196,4.290512268,54.33397297,14.50555753,6.168556594,22.84062798
168.6,68.6,EA2110_68.6_B,0,3.5416,3987.1768,267.17,0,1.8449,0,6.096,302.9667,37.8196,566017.0625,1832.9166,0,2.4069,362463.8125,480.2597,0,4.2122,21095.6445,66.2003,0,24.1256,44.2948,7.4247,0,11.3716,2056.7417,51.4993,0,0,0,3.351,2617.991,84.6224,8348.4141,1466.833,117.1964,27.1213,0,1.7932,0,1.4314,50.8503,7.5198,3532.0942,124.6496,0,2.0284,0,2.4536,11.1357,1.5265,0,0,8419.1074,50.9556,0,7.8519,0,2.5853,19397.9316,125.493,17.3876,4.5177,1267.5242,3.7193,0,0,0,2.5594,53.2988,27.9227,8.0562,2.6405,140.2279,9.9101,0,0,0,1.2258,49.7954,5.4733,0,4.6024,,0,5.99109956,-2329.420761,6749.17,0,4.007334041,0,7.400958945,254.5814176,71.2455223,0,2.4069,457020.7924,1888.38347,,,19473.70063,1919.349644,0,54.91500055,-8.928758984,21.20990785,11.8513667,17.94382901,4557.321166,755.9666689,0,0,0,3.351,3397.276259,1363.150451,7993.423685,3482.112134,311.3879053,61.14809156,0,1.7932,0,3.002813198,56.56206047,18.58054983,3532.0942,370.8960316,-2.636493114,8.225529894,0,2.4536,56.14350796,5.889576449,9157.201308,457.3883311,0,12.39076355,70192.54926,12760.52088,17.3876,10.56589369,1396.567848,7.525042116,4.733150177,4.731494675,461.3132607,193.8050576,8.0562,3.472866508,135.4088279,26.70614265,18.78477196,4.304112268,60.36453143,14.62365753,3.16247231,25.19742798
168.9,68.9,EA2110_68.9_A,0,2.8589,4889.1021,252.0343,1.6802,1.1682,0,5.5004,260.7822,36.1048,568982,1628.0479,0,2.0625,278496.8125,398.4416,0,4.067,10466.4814,47.9871,0,23.8235,40.0909,6.2655,0,8.6153,2333.2563,51.4662,0,0,0,2.916,2416.8245,74.4258,6296.4146,1208.1793,31.0203,22.6541,0,1.6661,0,1.3232,40.642,6.8093,3807.6819,128.5595,0,1.9022,0,2.3397,8.7637,1.3543,0,0,8786.8818,52.4137,0,7.5999,2.1431,0.9897,111615.4453,266.9576,13.4591,4.3218,1125.2461,3.3028,0,0,0,2.6582,215.767,23.3353,6.7744,2.3646,118.6727,8.2249,0,0,0,1.1402,40.1627,4.9175,4.0834,2.0116,,0,5.30839956,-1324.254263,6734.0343,0,3.330634041,0,6.805358945,211.9113533,69.5307223,0,2.0625,351210.1284,1806.56537,,,9676.828534,1901.136444,0,54.61290055,-15.97460153,20.05070785,11.8513667,15.18752901,4809.140805,755.9335689,0,0,0,2.916,3209.324885,1352.953851,5660.481548,3223.458434,238.7123005,56.68089156,0,1.6661,0,2.894613198,47.79902228,17.87004983,3807.6819,374.8059316,-2.636493114,8.099329894,0,2.3397,54.76033484,5.717376449,9601.913833,458.8464311,0,12.13876355,148684.6434,12901.98548,13.4591,10.36999369,1239.875823,7.108542116,4.733150177,4.830294675,630.0794397,189.2176576,6.7744,3.196966508,112.6230444,25.02094265,18.78477196,4.218512268,50.27901448,14.06785753,7.34035753,22.60662798
168.9,68.9,EA2110_68.9_B,0,4.1368,4987.4526,251.4587,1.4478,1.1804,0,5.8167,274.3106,35.645,569393.375,1638.1219,0,2.1153,278336.7812,402.0134,0,4.0138,9963.6367,46.6764,0,24.499,44.1091,6.3836,9.6461,4.5859,2377.438,52.9772,0,0,0,3.0251,2519.6707,75.8008,6217.3862,1197.5896,27.0847,22.9862,0,1.7076,0,1.3486,42.6356,7.0075,3736.062,127.6331,0,1.9453,0,2.2959,8.3908,1.3957,0,0,8889.6152,52.2449,0,7.4989,2.8506,1.0465,111639.5781,265.5074,19.3372,4.291,1119.7155,3.3629,0,0,0,2.8428,197.7189,23.6423,8.9826,2.4431,123.0199,8.3663,0,0,0,1.1688,54.3597,5.2929,5.5009,2.0562,,0,6.58629956,-1214.64582,6733.4587,0,3.342834041,0,7.121658945,225.5954718,69.0709223,0,2.1153,351008.4656,1810.13717,,,9213.357877,1899.825744,0,55.28840055,-9.239996873,20.16880785,21.42248949,11.15812901,4849.376727,757.4445689,0,0,0,3.0251,3305.414863,1354.328851,5570.633239,3212.868734,235.3932584,57.01299156,0,1.7076,0,2.920013198,49.51037412,18.06824983,3736.062,373.8795316,-2.636493114,8.142429894,0,2.2959,54.54288743,5.758776449,9726.138982,458.6776311,0,12.03776355,148705.1843,12900.53528,19.3372,10.33919369,1233.784928,7.168642116,4.733150177,5.014894675,611.3317163,189.5246576,8.9826,3.275466508,117.2184255,25.16234265,18.78477196,4.247112268,65.14339146,14.44325753,8.790656864,22.65122798
169.2,69.2,EA2110_69.2_A,0,3.1234,7169.8296,287.4291,1.4129,1.2457,0,6.0966,1484.7338,43.6864,567703.5625,1729.9287,0,2.2741,294958.2812,419.793,0,4.1433,16829.8262,59.4512,0,28.8736,73.8271,7.4263,9.7414,4.7201,3348.3796,62.5227,0,0,0,3.1957,4092.6863,91.185,6175.7446,1295.4441,26.7982,23.2991,0,1.7858,0,1.4164,77.7289,8.0415,5877.6738,155.1639,0,2.0784,0,2.4137,15.5995,1.5747,0,0,12671.9287,61.5538,0,7.7486,4.4516,1.1239,77652.8359,229.8741,6.8826,4.385,1256.2257,3.6089,0,0,0,2.529,301.5667,36.3836,12.1356,2.6212,155.2406,10.7122,0,0,4.4878,0.87,78.9101,5.821,9.5163,2.2078,,0,5.57289956,1217.542572,6769.4291,0,3.408134041,0,7.401558945,1449.951236,77.1123223,0,2.2741,371953.9793,1827.91677,,,15541.90696,1912.600544,0,59.66300055,40.56812151,21.21150785,21.51704875,11.29232901,5733.605494,766.9900689,0,0,0,3.1957,4775.095167,1369.713051,5523.290419,3310.723234,235.1516419,57.32589156,0,1.7858,0,2.987813198,79.63526542,19.10224983,5877.6738,401.4103316,-2.636493114,8.275529894,0,2.4137,58.74646249,5.937776449,14299.70959,467.9865311,0,12.28746355,119776.9422,12864.90198,6.8826,10.43319369,1384.124718,7.414642116,4.733150177,4.701094675,719.2051119,202.2659576,12.1356,3.453566508,151.278601,27.50824265,21.75243289,3.948312268,90.84786427,14.97135753,12.89896864,22.80282798
169.2,69.2,EA2110_69.2_B,2.5017,1.8717,7256.2886,292.6175,1.2823,1.2453,0,6.2167,4921.9111,63.2867,565055.3125,1772.0333,0,2.2784,293127.7188,428.9169,4.2676,2.8339,16601.4707,59.1831,0,27.8022,67.657,7.4598,12.0594,4.7739,3407.282,62.6458,0,0,0,3.2596,4171.3159,93.1282,8304.875,1354.1189,0,57.0577,0,1.777,0,1.4132,90.8245,8.1947,6293.1431,159.9395,0,2.0945,0,2.4827,15.8914,1.5777,0,0,12401.707,61.15,0,8.2359,4.3332,1.1283,76464.6406,228.9807,17.2327,4.6851,1267.4385,3.6115,0,0,2.731,1.3019,249.5466,35.7849,12.4475,2.6232,160.4806,10.7653,0,0,4.4629,0.8679,72.8361,5.6886,8.3538,2.2052,,0,4.32119956,1313.898323,6774.6175,0,3.407734041,0,7.521658945,4926.692131,96.7126223,0,2.2784,369647.2038,1837.04067,,,15331.43228,1912.332444,0,58.59160055,30.22687811,21.24500785,23.81703139,11.34612901,5787.24744,767.1131689,0,0,0,3.2596,4848.559394,1371.656251,7943.923575,3369.398034,212.5516938,91.08449156,0,1.777,0,2.984613198,90.87682796,19.25544983,6293.1431,406.1859316,-2.636493114,8.291629894,0,2.4827,58.91667676,5.940776449,13972.95772,467.5827311,0,12.77476355,118765.5948,12864.00858,17.2327,10.73329369,1396.473466,7.417242116,6.752419324,3.473994675,665.168485,201.6672576,12.4475,3.455566508,156.8177519,27.56134265,21.73596719,3.946212268,84.4883358,14.83895753,11.70956972,22.80022798
169.5,69.5,EA2110_69.5_A,2.9028,1.6357,21108.4668,365.4791,4.8073,1.4129,0,5.8813,268.9027,32.799,609643.5625,1560.6228,0,2.0572,169038.9062,356.6227,4.9837,2.5196,13575.3477,53.8667,0,46.8618,177.2947,7.5467,61.4868,5.6187,12182.7725,104.1169,0,0,0,3.4146,11204.2559,134.467,4054.2834,1056.7852,0,52.2098,6.9112,1.1948,0,1.3409,150.9715,9.1385,8871.9688,185.3986,4.8063,1.4628,0,2.136,42.4404,1.721,0,0,22580.9199,80.3754,0,8.4188,9.319,1.219,124073,276.877,7.7289,3.8867,952.6382,2.9298,0,0,4.921,1.2369,1458.6672,31.8316,14.7975,2.2987,224.7299,11.1238,0,12.0439,12.6087,0.9275,221.0644,7.341,34.4789,1.9448,,0,4.08519956,16751.7017,6847.4791,0,3.575334041,0,7.186258945,220.1253242,66.2249223,0,2.0572,213277.2053,1764.74647,,,12542.26255,1907.016044,0,77.65120055,213.9824317,21.33190785,72.8602421,12.19092901,13779.01661,808.5842689,0,0,0,3.4146,11419.48812,1412.995051,3111.376466,3072.064334,212.5516938,86.23659156,6.9112,1.1948,0,2.912313198,142.5083883,20.19924983,8871.9688,431.6450316,2.482583683,7.659929894,0,2.136,74.39806928,6.084076449,26281.65422,486.8081311,0,12.95766355,159288.0474,12911.90488,7.7289,9.934893691,1049.781342,6.735542116,8.37167946,3.408994675,1921.159895,197.7139576,14.7975,3.131066508,224.7350361,27.91984265,27.12256471,4.005812268,239.6845977,16.49135753,38.43917475,22.53982798
169.5,69.5,EA2110_69.5_B,2.1669,1.6415,21408.7207,366.6054,2.7646,1.3614,0,5.8622,255.5236,33.1108,609281,1556.9594,0,2.0096,169291.2031,356.8531,4.2303,2.5415,11808.8613,50.593,0,47.5246,182.4503,7.5559,47.2813,5.3318,12503.333,105.36,0,0,0,3.2867,11549.2344,136.1738,4182.1548,1051.2888,24.9767,22.5643,8.3851,1.2023,0,1.3433,150.8062,9.1608,8242.7588,179.9334,5.494,1.469,0,2.1421,44.341,1.7413,0,0,22424.6094,80.0956,0,8.3534,8.3178,1.1953,125585.3672,278.3041,6.055,3.9231,960.9099,2.9447,0,0,4.1989,1.2096,1514.9991,31.6717,14.6013,2.3005,223.3149,11.1169,0,12.0979,11.5032,0.9233,219.9125,7.3279,30.6208,1.9352,,0,4.09099956,17086.32494,6848.6054,0,3.523834041,0,7.167158945,206.5922242,66.5367223,0,2.0096,213595.1361,1764.97687,,,10914.09661,1903.742344,0,78.31400055,222.6233474,21.34110785,58.76515861,11.90402901,14070.9485,809.8273689,0,0,0,3.2867,11741.80413,1414.701851,3256.75495,3066.567934,233.6155012,56.59109156,8.3851,1.2023,0,2.914713198,142.366491,20.22154983,8242.7588,426.1798316,3.215036737,7.666129894,0,2.1421,75.50635715,6.104376449,26092.64368,486.5283311,0,12.89226355,160575.3177,12913.33198,6.055,9.971293691,1058.891033,6.750442116,7.837767248,3.381694675,1979.675467,197.5540576,14.6013,3.132866508,223.239254,27.91294265,26.39152742,4.001612268,238.4785488,16.47825753,34.49180271,22.53022798
169.8,69.8,EA2110_69.8_A,3.5989,1.6498,18595.5039,351.3068,4.3428,1.4289,0,5.7284,261.7217,32.7899,599368.8125,1620.1356,0,2.0438,174485.5312,361.3949,11.7545,2.5942,20986.9199,65.9669,0,45.3349,192.8894,7.7157,47.1055,5.3905,10964.1982,100.9111,0,0,0,3.4177,9834.2842,127.3828,4747.1162,1127.8636,0,33.0262,15.7114,1.2768,0,1.3795,151.1834,9.2338,11382.7744,206.2537,5.3592,1.4961,0,2.138,42.9094,1.8149,0,0,30241.377,92.145,0,7.0904,8.8901,1.2084,115717.5469,266.9514,7.2322,3.8879,1075.1693,3.1549,0,0,4.4994,1.2384,1259.6726,30.2204,22.1598,2.5046,278.6496,11.5394,0,12.0067,16.5149,0.9776,237.4741,7.6258,29.1321,2.0377,,0,4.09929956,13951.08604,6833.3068,0,3.591334041,0,7.033358945,212.8616674,66.2158223,0,2.0438,220140.747,1769.51867,,,19373.48945,1919.116244,0,76.12430055,240.1195426,21.50090785,58.59072507,11.96272901,12669.27072,805.3784689,0,0,0,3.4177,10139.51326,1405.910851,3899.066147,3143.142734,212.5516938,67.05299156,15.7114,1.2768,0,2.950913198,142.6902881,20.29454983,11382.7744,452.5001316,3.071464436,7.693229894,0,2.138,74.67155503,6.177976449,35544.67312,498.5777311,0,11.62926355,152176.1986,12901.97928,7.2322,9.936093691,1184.725837,6.960642116,8.059953399,3.410494675,1714.451393,196.1027576,22.1598,3.336966508,281.7330048,28.33544265,29.70562926,4.055912268,256.8656899,16.77615753,32.96865589,22.63272798
169.8,69.8,EA2110_69.8_B,2.6626,1.6147,19460.791,362.0301,4.3801,1.4182,0,5.8421,240.9977,32.2886,593169.375,1638.5599,0,2.0934,176228.6562,357.7012,9.8545,2.5444,21000.3516,66.3916,0,44.9462,198.7941,7.7045,42.0471,5.236,10974.9248,100.025,0,0,0,3.3338,9952.2617,126.2096,4985.5229,1145.5984,0,46.5382,14.8234,1.2579,0,1.3584,153.704,9.1956,11023.958,204.0076,5.1935,1.488,0,2.1299,44.2746,1.8072,0,0,30611.7305,93.2185,0,6.8322,9.7383,1.2272,118940.3984,271.2247,6.0568,3.8351,1074.4783,3.1252,0,0,4.448,1.2524,1267.6917,30.1057,21.3624,2.4704,276.4388,11.3996,0,11.8884,15.4943,0.9629,231.0129,7.4796,28.5676,2.016,,0,4.06419956,14915.42046,6844.0301,0,3.580634041,0,7.147058945,191.899124,65.7145223,0,2.0934,222337.3387,1765.82497,,,19385.86942,1919.540944,0,75.73560055,250.0159689,21.48970785,53.571643,11.80822901,12679.03935,804.4923689,0,0,0,3.3338,10249.74053,1404.737651,4170.113502,3160.877534,212.5516938,80.56499156,14.8234,1.2579,0,2.929813198,144.8540288,20.25634983,11023.958,450.2540316,2.894981273,7.685129894,0,2.1299,75.46763764,6.170276449,35992.50429,499.6512311,0,11.37106355,154919.3691,12906.25258,6.0568,9.883293691,1183.964833,6.930942116,8.021948846,3.424494675,1722.781349,195.9880576,21.3624,3.302766508,279.3959905,28.19564265,29.03073405,4.041212268,250.1007598,16.62995753,32.39109401,22.61102798
170.1,70.1,EA2110_70.1_A,4.2475,1.7315,12243.1846,316.1027,4.3469,1.3212,0,6.122,210.0772,33.8121,611378.1875,1637.3547,0,2.0713,240449.2969,403.6001,14.6866,2.7307,24515.5137,70.5163,0,34.8745,150.7964,7.7696,54.2703,5.6935,6002.063,78.1781,0,0,0,2.9621,7622.0005,116.6435,6139.0825,1227.2352,0,33.033,8.8816,1.2735,0,1.4173,183.9618,9.8057,6613.415,159.5547,0,2.0849,0,2.7358,36.7858,1.8525,0,0,22467.7285,78.9067,0,7.2105,7.4196,1.178,59227.9727,201.6041,9.7806,4.0584,1365.0179,3.602,0,0,4.6554,1.2639,725.9291,28.039,25.1854,2.7489,287.5673,11.7713,0,0,9.6318,0.9355,222.0652,7.5553,16.2271,2.221,,0,4.18099956,6871.63219,6798.1027,0,3.483634041,0,7.426958945,160.6227139,67.2380223,0,2.0713,303264.7106,1811.72387,,,22625.78522,1923.665644,0,65.66390055,169.5706118,21.55480785,65.69983451,12.26572901,8150.29379,782.6454689,0,0,0,2.9621,8072.559965,1395.171551,5481.60885,3242.514334,212.5516938,67.05979156,8.8816,1.2735,0,2.988713198,170.8280163,20.86644983,6613.415,405.8011316,-2.636493114,8.282029894,0,2.7358,71.10072919,6.215576449,26144.78327,485.3394311,0,11.74936355,104094.3886,12836.63198,9.7806,10.10659369,1503.93845,7.407742116,8.175297957,3.435994675,1160.017657,193.9213576,25.1854,3.581266508,291.1598151,28.56734265,25.15402115,4.013812268,240.7324436,16.70565753,19.7650489,22.81602798
170.1,70.1,EA2110_70.1_B,5.1923,1.7567,12619.9258,323.7953,3.8435,1.3309,0,6.1798,223.7444,34.0851,605332.25,1666.2133,0,2.0418,248222.9844,408.7144,17.733,2.7768,20265.3125,64.7289,0,35.0012,166.0572,8.0484,55.7611,5.7392,5999.5981,78.5356,0,0,0,3.4921,7707.3809,117.6285,6773.0361,1253.288,0,32.4458,9.1245,1.2777,0,1.4249,180.2671,9.8063,6952.0913,164.8752,0,2.1356,0,2.225,38.96,1.873,0,0,23380.8535,81.0574,0,7.5445,6.6871,1.2045,59358.1484,203.3754,9.3824,4.0806,1343.2539,3.5934,0,0,5.4854,1.2728,754.0441,28.7798,23.7846,2.7408,289.4276,11.9839,0,12.3718,7.9742,0.9298,232.2454,7.7394,15.2734,2.2144,,0,4.20619956,7291.49804,6805.7953,0,3.493334041,0,7.484758945,174.4472301,67.5110223,0,2.0418,313060.6904,1816.83817,,,18708.38578,1917.878244,0,65.79060055,195.1480979,21.83360785,67.17904682,12.31142901,8148.049025,783.0029689,0,0,0,3.4921,8152.331514,1396.156551,6202.358084,3268.567134,212.5516938,66.47259156,9.1245,1.2777,0,2.996313198,167.6564013,20.86704983,6952.0913,411.1216316,-2.636493114,8.332729894,0,2.225,72.36856013,6.236076449,27248.93332,487.4901311,0,12.08336355,104205.1893,12838.40328,9.3824,10.12879369,1479.969581,7.399142116,8.788990154,3.444894675,1189.222518,194.6621576,23.7846,3.573166508,293.1263194,28.77994265,24.05789504,4.008112268,251.3911976,16.88975753,18.78928137,22.80942798
170.4,70.4,EA2110_70.4_A,4.4929,1.788,11879.3193,317.9829,5.7715,1.3671,0,6.0117,1012.1212,39.6133,604579.625,1622.1276,0,2.1707,239474.875,399.9922,9.0417,2.7442,18424.6191,62.3465,0,37.3354,140.9766,8.1514,46.1575,5.5741,6810.1201,83.2865,0,0,0,3.2491,7598.7925,115.8852,4149.7485,1190.318,23.1615,22.9402,8.451,1.2661,0,1.3989,202.1176,10.2112,6349.0615,160.9823,0,2.0683,0,2.5038,39.1004,1.8405,0,0,20708.4824,77.2577,0,9.2525,6.5836,1.1535,76108.1484,228.3819,14.7631,4.2462,1214.3165,3.4184,0,0,5.1558,1.3073,629.303,39.0367,21.7978,2.6405,296.6655,12.9347,0,0,8.0626,0.9253,209.0596,7.4421,20.0475,2.1459,,0,4.23749956,6466.116114,6799.9829,0,3.529534041,0,7.316658945,971.8986333,73.0392223,0,2.1707,302036.7969,1808.11597,,,17011.82344,1915.495844,0,68.12480055,153.112379,21.93660785,57.65009368,12.14632901,8886.184943,787.7538689,0,0,0,3.2491,8050.876556,1394.413251,3219.91185,3205.597134,232.0846736,56.96699156,8.451,1.2661,0,2.970313198,186.4133703,21.27194983,6349.0615,407.2287316,-2.636493114,8.265429894,0,2.5038,72.45043092,6.203576449,24017.50422,483.6904311,0,13.79136355,118462.162,12863.40978,14.7631,10.29439369,1337.969776,7.224142116,8.545287807,3.479394675,1059.645906,204.9190576,21.7978,3.472866508,300.7774302,29.73074265,24.11635157,4.003612268,227.1154723,16.59245753,23.67384861,22.74092798
